?
Axis	Energy	Elements=	1361
Axis	Position	Elements=	1
Axis	X	Elements=	1
Axis	Y	Elements=	1

C:\Users\AG Wittstock\Documents\Iza\06_27.01.2017\AgProbe_01\Mono 250µm\Multi Point\Survey.VGD


	Position (Pos)\	Pt #002	
	X (X)\µm	22667.7	
	Y (Y)\µm	7958.70	
Binding Energy (E)	
eV		Counts / s
333.000		179.719	
332.000		122.825	
331.000		49.1968	
330.000		187.751	
329.000		189.090	
328.000		213.521	
327.000		174.364	
326.000		265.730	
325.000		103.748	
324.000		80.3213	
323.000		110.776	
322.000		118.474	
321.000		47.8581	
320.000		97.3896	
319.000		87.6841	
318.000		165.328	
317.000		127.845	
316.000		157.296	
315.000		115.797	
314.000		89.3574	
313.000		103.079	
312.000		276.774	
311.000		171.352	
310.000		254.685	
309.000		291.165	
308.000		228.246	
307.000		126.171	
306.000		121.486	
305.000		268.742	
304.000		211.178	
303.000		209.170	
302.000		244.645	
301.000		229.585	
300.000		111.111	
299.000		122.825	
298.000		46.5194	
297.000		206.158	
296.000		175.368	
295.000		227.242	
294.000		111.780	
293.000		194.110	
292.000		145.248	
291.000		70.6158	
290.000		132.530	
289.000		124.833	
288.000		30.7898	
287.000		212.851	
286.000		320.281	
285.000		428.380	
284.000		632.530	
283.000		417.671	
282.000		131.861	
281.000		196.452	
280.000		236.948	
279.000		157.965	
278.000		238.956	
277.000		162.985	
276.000		123.494	
275.000		126.171	
274.000		48.1928	
273.000		158.300	
272.000		106.760	
271.000		268.072	
270.000		210.509	
269.000		107.764	
268.000		74.9665	
267.000		61.5797	
266.000		91.7001	
265.000		142.236	
264.000		164.993	
263.000		100.402	
262.000		165.997	
261.000		138.554	
260.000		95.0469	
259.000		237.282	
258.000		164.324	
257.000		205.823	
256.000		244.980	
255.000		200.803	
254.000		166.332	
253.000		152.276	
252.000		143.574	
251.000		241.299	
250.000		193.440	
249.000		121.151	
248.000		141.232	
247.000		60.2410	
246.000		153.949	
245.000		174.029	
244.000		258.701	
243.000		179.384	
242.000		158.635	
241.000		122.825	
240.000		79.6519	
239.000		149.933	
238.000		157.631	
237.000		95.0469	
236.000		164.659	
235.000		94.7122	
234.000		99.0629	
233.000		112.784	
232.000		83.6680	
231.000		103.748	
230.000		232.597	
229.000		209.505	
228.000		134.203	
227.000		129.183	
226.000		183.400	
225.000		278.112	
224.000		139.893	
223.000		162.985	
222.000		244.980	
221.000		156.961	
220.000		164.993	
219.000		234.605	
218.000		148.594	
217.000		112.784	
216.000		216.867	
215.000		300.870	
214.000		324.632	
213.000		164.659	
212.000		71.6198	
211.000		162.985	
210.000		106.760	
209.000		94.0428	
208.000		143.909	
207.000		66.5997	
206.000		112.784	
205.000		192.771	
204.000		297.189	
203.000		218.541	
202.000		339.692	
201.000		221.218	
200.000		150.602	
199.000		201.138	
198.000		81.9946	
197.000		310.576	
196.000		222.557	
195.000		241.299	
194.000		103.748	
193.000		221.553	
192.000		176.372	
191.000		81.6600	
190.000		91.0308	
189.000		216.867	
188.000		164.993	
187.000		193.440	
186.000		100.736	
185.000		33.1325	
184.000		266.399	
183.000		46.5194	
182.000		40.1606	
181.000		119.143	
180.000		215.863	
179.000		231.593	
178.000		249.331	
177.000		121.486	
176.000		219.545	
175.000		256.693	
174.000		195.783	
173.000		112.784	
172.000		151.941	
171.000		132.530	
170.000		188.420	
169.000		150.268	
168.000		178.715	
167.000		213.855	
166.000		229.585	
165.000		215.529	
164.000		205.823	
163.000		169.679	
162.000		259.371	
161.000		110.442	
160.000		131.861	
159.000		218.876	
158.000		165.663	
157.000		149.598	
156.000		208.835	
155.000		127.175	
154.000		125.837	
153.000		201.473	
152.000		223.561	
151.000		135.877	
150.000		109.438	
149.000		178.380	
148.000		139.893	
147.000		187.751	
146.000		102.075	
145.000		243.976	
144.000		123.494	
143.000		195.783	
142.000		209.839	
141.000		124.498	
140.000		105.422	
139.000		205.154	
138.000		253.681	
137.000		248.661	
136.000		237.617	
135.000		185.743	
134.000		172.691	
133.000		124.498	
132.000		229.585	
131.000		196.452	
130.000		179.050	
129.000		125.837	
128.000		218.541	
127.000		155.288	
126.000		185.074	
125.000		156.961	
124.000		204.485	
123.000		170.683	
122.000		99.3976	
121.000		189.759	
120.000		71.9545	
119.000		169.009	
118.000		98.7282	
117.000		192.102	
116.000		250.669	
115.000		180.723	
114.000		278.782	
113.000		209.839	
112.000		110.442	
111.000		108.099	
110.000		191.098	
109.000		222.557	
108.000		135.877	
107.000		167.671	
106.000		280.455	
105.000		182.396	
104.000		209.170	
103.000		209.170	
102.000		246.319	
101.000		102.075	
100.000		200.803	
99.0000		191.767	
98.0000		321.285	
97.0000		277.108	
96.0000		234.270	
95.0000		178.046	
94.0000		235.944	
93.0000		178.715	
92.0000		163.655	
91.0000		116.466	
90.0000		74.9665	
89.0000		240.629	
88.0000		267.068	
87.0000		296.185	
86.0000		193.775	
85.0000		186.747	
84.0000		104.418	
83.0000		195.114	
82.0000		152.276	
81.0000		123.829	
80.0000		190.763	
79.0000		165.997	
78.0000		149.598	
77.0000		134.538	
76.0000		96.7202	
75.0000		130.187	
74.0000		149.933	
73.0000		165.997	
72.0000		127.175	
71.0000		122.490	
70.0000		20.4150	
69.0000		175.033	
68.0000		114.458	
67.0000		200.803	
66.0000		190.763	
65.0000		193.775	
64.0000		204.819	
63.0000		181.058	
62.0000		180.054	
61.0000		271.084	
60.0000		244.980	
59.0000		209.170	
58.0000		219.880	
57.0000		178.046	
56.0000		271.419	
55.0000		192.771	
54.0000		80.6560	
53.0000		104.752	
52.0000		64.9264	
51.0000		43.1727	
50.0000		197.456	
49.0000		61.9143	
48.0000		64.2570	
47.0000		0.000000	
46.0000		0.000000	
45.0000		1.33869	
44.0000		61.5797	
43.0000		125.837	
42.0000		199.465	
41.0000		73.2932	
40.0000		80.3213	
39.0000		83.3333	
38.0000		71.2851	
37.0000		90.3614	
