?
Axis	Energy	Elements=	1361
Axis	Position	Elements=	1
Axis	X	Elements=	1
Axis	Y	Elements=	1

C:\Users\AG Wittstock\Documents\Iza\06_27.01.2017\Grosz_03\Mono 500µm\Multi Point\Survey.VGD


	Position (Pos)\	Pt #003	
	X (X)\µm	22023.6	
	Y (Y)\µm	2940.10	
Binding Energy (E)	
eV		Counts / s
177.000		45510.0	
176.000		43965.3	
175.000		45338.0	
174.000		45885.9	
173.000		44771.7	
172.000		44432.7	
171.000		45390.2	
170.000		45456.8	
169.000		45786.9	
168.000		47380.3	
167.000		46562.2	
166.000		45705.4	
165.000		46541.6	
164.000		45632.5	
163.000		46067.7	
162.000		46584.5	
161.000		46218.5	
160.000		47336.3	
159.000		46291.8	
158.000		46079.3	
157.000		47619.7	
156.000		46187.3	
155.000		47499.4	
154.000		48252.0	
153.000		47724.1	
152.000		47923.5	
151.000		47465.9	
150.000		45955.2	
149.000		46171.3	
148.000		48918.9	
147.000		48815.7	
146.000		48997.6	
145.000		47739.6	
144.000		47952.2	
143.000		50340.6	
142.000		51647.2	
141.000		55645.0	
140.000		56327.5	
139.000		57699.6	
138.000		53157.6	
137.000		49627.7	
136.000		47348.6	
135.000		46250.0	
134.000		46572.5	
133.000		46612.7	
132.000		43416.7	
131.000		43522.3	
130.000		42975.9	
129.000		42888.6	
128.000		43967.3	
127.000		44984.3	
126.000		45738.8	
125.000		51130.5	
124.000		58597.2	
123.000		67103.8	
122.000		67809.0	
121.000		58055.0	
120.000		48017.5	
119.000		44050.6	
118.000		42608.0	
117.000		43139.6	
116.000		42577.1	
115.000		42243.0	
114.000		42047.8	
113.000		41342.0	
112.000		43355.6	
111.000		43559.2	
110.000		41708.8	
109.000		42649.4	
108.000		43067.7	
107.000		42835.1	
106.000		41692.6	
105.000		42325.5	
104.000		42636.3	
103.000		41834.1	
102.000		41326.9	
101.000		41691.6	
100.000		42175.5	
99.0000		42655.4	
98.0000		41966.5	
97.0000		40594.8	
96.0000		42749.4	
95.0000		42586.1	
94.0000		42992.8	
93.0000		46641.4	
92.0000		49370.9	
91.0000		52313.1	
90.0000		55930.3	
89.0000		58194.8	
88.0000		52703.0	
87.0000		45595.2	
86.0000		36410.4	
85.0000		31781.7	
84.0000		30724.5	
83.0000		29144.0	
82.0000		29034.1	
81.0000		31561.4	
80.0000		34882.9	
79.0000		44731.7	
78.0000		55810.4	
77.0000		63581.7	
76.0000		73700.6	
75.0000		76237.1	
74.0000		58172.9	
73.0000		35995.2	
72.0000		23714.5	
71.0000		19054.4	
70.0000		16739.6	
69.0000		14691.2	
68.0000		14870.3	
67.0000		15099.4	
66.0000		14030.9	
65.0000		14582.5	
64.0000		15559.0	
63.0000		15089.0	
62.0000		12652.2	
61.0000		12283.1	
60.0000		11613.3	
59.0000		12290.2	
58.0000		12812.4	
57.0000		12768.7	
56.0000		12166.3	
55.0000		11451.2	
54.0000		11355.4	
53.0000		12153.8	
52.0000		12317.1	
51.0000		12561.8	
50.0000		12858.8	
49.0000		12844.4	
48.0000		13188.2	
47.0000		14102.2	
46.0000		12490.2	
45.0000		12548.8	
44.0000		12181.7	
43.0000		12999.6	
42.0000		12366.5	
41.0000		12282.3	
